#{"t_start": 1621444330.1851883, "env_id": "seir-b-v0"}
r,l,t
-0.639551,25,2.244451
-0.706311,25,4.114995
-0.565168,25,6.129783
-0.805614,25,8.238133
-1.278486,25,10.090173
-1.303904,25,11.941244
-0.680644,25,13.820229
-0.65377,25,15.653941
-0.750724,25,17.3572
-0.657572,25,19.306096
