#{"t_start": 1619724933.3189812, "env_id": "seir-v0"}
r,l,t
-0.157879,25,2.253509
-0.202421,25,4.35291
-0.1974,25,6.416254
-0.27445,25,8.770454
-0.396761,25,10.898502
-0.425974,25,13.067497
-0.189815,25,15.337826
-0.168431,25,17.752959
-0.238428,25,20.538547
-0.170485,25,22.574881
-0.228515,25,24.448339
-0.155736,25,26.147791
-0.167318,25,27.76306
-0.194772,25,29.974072
-0.247666,25,32.499867
-0.229862,25,35.200632
-0.229989,25,37.466304
-0.213682,25,39.062876
-0.254715,25,40.774068
-0.355768,25,42.874063
-0.482185,25,44.958836
-0.099958,25,47.46359
-0.163119,25,49.567724
-0.226825,25,51.173598
-0.221757,25,52.85227
-0.439452,25,54.454611
-0.106332,25,56.153602
-0.34689,25,58.311108
-0.229524,25,60.914869
-0.214966,25,62.922018
-0.195507,25,65.208955
-0.45004,25,67.84004
-0.173369,25,70.030517
-0.211063,25,72.451527
-0.211373,25,75.078801
-0.290247,25,77.169878
-0.173999,25,79.778346
-0.202413,25,82.478084
-0.123707,25,84.980059
-0.211354,25,86.698955
-0.194321,25,88.964159
-0.540913,25,90.836239
-0.213239,25,93.009452
-0.459925,25,95.65441
-0.551503,25,98.394786
-0.216201,25,101.072774
-0.235185,25,103.820516
-0.2704,25,106.255144
-0.353202,25,109.120005
-0.358699,25,112.206933
-0.313318,25,114.923589
-0.309789,25,116.87358
-0.257408,25,118.570445
-0.231041,25,120.32733
-0.21647,25,121.980373
-0.487308,25,123.719618
-0.312573,25,125.836476
-0.420479,25,128.258438
-0.28686,25,130.85832
-0.335885,25,132.775741
-0.208396,25,134.698027
-0.166859,25,136.569273
-0.41723,25,139.243082
-0.207373,25,141.13812
-0.121679,25,142.920498
-0.472182,25,144.500486
-0.149096,25,146.267132
-0.223503,25,148.346711
-0.441327,25,150.978511
-0.237028,25,152.935516
-0.288362,25,154.509461
-0.225031,25,155.946685
-0.188164,25,157.518316
-0.58293,25,160.383033
-0.241844,25,162.822719
-0.459312,25,165.490612
-0.168801,25,167.044599
-0.109025,25,169.800122
-0.285613,25,172.466985
-0.433514,25,174.92211
-0.285699,25,176.365634
-0.208381,25,182.471087
-0.292,25,184.760709
-0.362949,25,187.522243
-0.223241,25,189.96668
-0.39204,25,192.603477
-0.092438,25,194.829397
-0.187485,25,196.786226
-0.211283,25,198.757957
-0.195696,25,200.734121
-0.329991,25,203.053888
-0.12048,25,204.957915
-0.241456,25,207.311359
-0.189349,25,209.205802
-0.136725,25,211.324229
-0.376912,25,213.519299
-0.165147,25,215.221869
-0.148238,25,216.934434
-0.171035,25,219.232957
-0.273909,25,221.083909
-0.224318,25,222.780581
-0.24931,25,224.665737
-0.338942,25,226.373323
-0.407834,25,229.067655
-0.491549,25,231.438231
-0.122275,25,234.127445
-0.159967,25,237.044292
-0.165172,25,239.576092
-0.094373,25,241.998218
-0.375704,25,243.71726
-0.229146,25,245.349794
-0.132553,25,247.813652
-0.334974,25,250.387973
-0.210508,25,252.695552
-0.192076,25,255.06646
-0.193886,25,257.272439
-0.143099,25,259.141824
-0.132806,25,261.368598
-0.159961,25,263.60819
-0.145529,25,265.646697
-0.218949,25,268.046436
-0.373207,25,270.16787
-0.098635,25,272.559767
-0.182689,25,275.31861
-0.263622,25,277.781177
-0.083922,25,280.403417
-0.229015,25,283.057405
-0.192154,25,285.129728
-0.057945,25,286.876554
-0.120051,25,288.810134
-0.236476,25,291.285493
-0.200892,25,294.012451
-0.166535,25,296.577795
-0.251335,25,299.644621
-0.214799,25,302.000721
-0.242501,25,304.510494
-0.451278,25,306.337601
-0.160111,25,308.282245
-0.178742,25,310.526614
-0.304934,25,311.887022
-0.188082,25,313.320488
-0.315407,25,314.904063
-0.180648,25,316.431555
-0.068426,25,317.854673
-0.144655,25,319.390189
-0.292992,25,321.097336
-0.138571,25,322.606382
-0.111452,25,324.036701
-0.098604,25,325.608276
-0.12761,25,327.131485
-0.212694,25,328.706257
-0.27454,25,330.151583
-0.550928,25,331.539694
-0.124847,25,333.02471
-0.210191,25,335.079618
-0.49551,25,337.668591
-0.155516,25,339.787892
-0.263007,25,342.450425
-0.266344,25,345.092389
-0.191497,25,347.834303
-0.076908,25,350.533742
-0.340811,25,353.264786
-0.137112,25,355.970537
-0.20841,25,363.244433
-0.264789,25,365.392157
-0.142198,25,367.414961
-0.092446,25,369.531676
-0.269766,25,371.245183
-0.070176,25,373.115816
-0.247281,25,375.194111
-0.107712,25,376.891957
-0.211399,25,379.154457
-0.092788,25,380.806539
-0.103475,25,382.581771
-0.106969,25,384.686288
-0.30431,25,387.214238
-0.1634,25,389.428464
-0.112826,25,391.285165
-0.1137,25,393.202998
-0.059915,25,395.908791
-0.126814,25,397.932396
-0.582876,25,399.61654
-0.107454,25,401.279642
-0.096258,25,404.059469
-0.491673,25,405.954297
-0.095668,25,407.922503
-0.336049,25,410.403914
-0.111475,25,412.414374
-0.142197,25,414.933245
-0.13523,25,417.022734
-0.103499,25,419.744249
-0.099323,25,422.755617
-0.163431,25,424.781792
-0.292248,25,426.689164
-0.147334,25,429.272242
-0.160046,25,431.712551
-0.595532,25,434.971376
-0.064549,25,436.7476
-0.116963,25,438.426565
-0.317556,25,441.172225
-0.117907,25,443.857429
-0.437179,25,445.69227
-0.122462,25,448.43962
-0.06334,25,450.5237
-0.339923,25,452.181748
-0.113591,25,454.709883
-0.296822,25,457.14684
-0.131061,25,459.177373
-0.13099,25,461.506426
-0.066224,25,463.644799
-0.089037,25,465.886937
-0.396384,25,467.520452
-0.159183,25,469.285146
-0.149165,25,471.136753
-0.197278,25,473.433629
-0.152135,25,476.181519
-0.062342,25,477.995083
-0.095363,25,480.63231
-0.055002,25,483.227534
-0.421219,25,485.188032
-0.168336,25,487.507756
-0.285062,25,489.878078
-0.042107,25,492.123925
-0.134666,25,494.111099
-0.173329,25,495.432483
-0.079481,25,496.929383
-0.188741,25,498.386597
-0.085394,25,499.914614
-0.20336,25,501.753309
-0.041386,25,503.234294
-0.061967,25,504.561877
-0.173936,25,506.066839
-0.106304,25,507.530263
-0.063967,25,509.006276
-0.061283,25,510.389824
-0.421168,25,511.75988
-0.108805,25,513.313689
-0.071397,25,515.899433
-0.136152,25,518.041697
-0.464732,25,520.129584
-0.105236,25,522.920894
-0.10559,25,525.575579
-0.249837,25,528.307517
-0.113893,25,530.400526
-0.137255,25,532.224019
-0.094041,25,539.723403
-0.050773,25,541.610632
-0.04825,25,543.262089
-0.214251,25,544.949294
-0.110803,25,546.773932
-0.058047,25,548.568843
-0.338511,25,550.929789
-0.095022,25,553.054288
-0.227773,25,555.318439
-0.158291,25,557.646304
-0.105307,25,560.333915
-0.220264,25,562.329006
-0.203059,25,564.490313
-0.438797,25,566.829319
-0.323624,25,569.588712
-0.422413,25,571.451875
-0.037363,25,573.50386
-0.174124,25,575.566891
-0.112315,25,578.165671
-0.240367,25,580.925721
-0.164376,25,583.340185
-0.062711,25,585.648019
-0.227673,25,587.831939
-0.371967,25,589.939174
-0.237103,25,592.059722
-0.349516,25,594.254653
-0.052039,25,595.605324
-0.045238,25,598.06777
-0.4013,25,600.369252
-0.184649,25,602.660977
-0.072756,25,604.529741
-0.071077,25,607.134495
-0.072425,25,609.125474
-0.224794,25,611.64807
-0.037809,25,614.119964
-0.195346,25,616.433869
-0.067944,25,619.183126
-0.119429,25,621.366213
-0.075807,25,624.051634
-0.248917,25,625.695489
-0.212959,25,627.360713
-0.135145,25,629.10408
-0.54999,25,631.598812
-0.087313,25,634.053153
-0.220061,25,635.822456
-0.206651,25,638.189851
-0.243701,25,640.633826
-0.088575,25,642.997779
-0.104352,25,645.531222
-0.063727,25,647.793825
-0.053726,25,649.425867
-0.038124,25,651.232755
-0.293493,25,652.667956
-0.045066,25,654.027866
-0.348825,25,655.995974
-0.086133,25,658.908434
-0.323979,25,661.474467
-0.132627,25,663.225511
-0.053717,25,665.942389
-0.500301,25,667.827852
-0.472534,25,669.661157
-0.082341,25,671.327756
-0.371473,25,672.845475
-0.026208,25,674.306267
-0.042418,25,675.848655
-0.063308,25,677.397132
-0.05766,25,680.397477
-0.114487,25,682.759754
-0.166958,25,684.723683
-0.357091,25,686.864303
-0.217803,25,688.668503
