#{"t_start": 1619628402.9030864, "env_id": "seir-v0"}
r,l,t
-0.191289,25,1.414961
-0.229811,25,2.764964
-0.241582,25,4.136962
-0.225365,25,5.278963
-0.463186,25,6.44499
-0.245215,25,7.612962
-0.347255,25,8.823963
-0.251098,25,10.065992
-0.244045,25,11.267783
-0.552005,25,12.396251
-0.251064,25,13.596705
-0.316934,25,14.717613
-0.157225,25,15.992918
-0.333703,25,17.097885
-0.283915,25,18.295205
-0.280333,25,19.398974
-0.268494,25,20.562017
-0.37849,25,21.640883
-0.236347,25,22.766965
-0.212574,25,23.897723
-0.16051,25,25.069408
-0.27326,25,26.212561
-0.450634,25,27.350312
-0.312317,25,28.478175
-0.30039,25,29.552903
-0.316289,25,30.766457
-0.250372,25,31.918088
-0.427225,25,33.049902
-0.138205,25,34.281883
-0.291383,25,35.510924
-0.382834,25,36.654301
-0.229492,25,37.740757
-0.26317,25,38.831304
-0.243974,25,39.980792
-0.226221,25,41.009805
-0.385844,25,42.122844
-0.285312,25,43.173604
-0.255212,25,44.302459
-0.244912,25,45.398814
-0.226396,25,46.510076
-0.295801,25,47.668304
-0.312364,25,48.929493
-0.2309,25,50.042305
-0.260741,25,51.172899
-0.274984,25,52.265295
-0.308844,25,53.442844
-0.258218,25,54.596007
-0.162665,25,55.822722
-0.245991,25,57.064826
-0.1669,25,58.247441
-0.357646,25,59.549064
-0.354726,25,60.814065
-0.294294,25,62.147065
-0.266845,25,63.228062
-0.32004,25,64.372065
-0.627782,25,65.536725
-0.515566,25,66.762531
-0.169356,25,67.949343
-0.153991,25,69.095896
-0.28689,25,70.190641
-0.235374,25,71.318477
-0.277604,25,72.425047
-0.25197,25,73.537984
-0.207975,25,74.68101
-0.252284,25,76.07365
-0.3483,25,77.203738
-0.365315,25,78.48668
-0.235719,25,79.629672
-0.387029,25,80.827427
-0.244953,25,81.94701
-0.231602,25,83.219518
-0.196134,25,84.419527
-0.202627,25,85.663202
-0.24083,25,86.782428
-0.27181,25,87.856387
-0.437402,25,88.981082
-0.383864,25,90.088905
-0.373447,25,91.245012
-0.258948,25,92.338365
-0.195597,25,93.480279
-0.25574,25,94.621603
-0.412338,25,96.885471
-0.232961,25,97.993701
-0.195767,25,99.12752
-0.291852,25,100.2751
-0.324502,25,101.398912
-0.182844,25,102.470613
-0.21204,25,103.584396
-0.482233,25,104.648714
-0.348596,25,105.774253
-0.229435,25,106.839629
-0.566514,25,107.971992
-0.43661,25,109.194318
-0.185534,25,110.335415
-0.114875,25,111.426252
-0.208702,25,112.567029
-0.266206,25,113.645609
-0.106344,25,114.761671
-0.161044,25,115.821968
-0.134145,25,116.903985
-0.324017,25,118.034324
-0.2801,25,119.097987
-0.152907,25,120.267743
-0.210537,25,121.322713
-0.090173,25,122.449746
-0.390717,25,123.525744
-0.125429,25,124.646742
-0.216961,25,125.717716
-0.352344,25,126.834743
-0.222647,25,127.903742
-0.377756,25,129.001714
-0.196262,25,130.065742
-0.161397,25,131.201742
-0.348112,25,132.271742
-0.152881,25,133.393758
-0.164614,25,134.447742
-0.192777,25,135.576758
-0.156148,25,136.628742
-0.253409,25,137.758713
-0.071172,25,138.826743
-0.335525,25,140.006719
-0.181187,25,141.166742
-0.216612,25,142.316713
-0.205606,25,143.602719
-0.434154,25,145.139714
-0.44482,25,146.427715
-0.231081,25,147.510713
-0.225576,25,148.691749
-0.211465,25,150.067713
-0.363909,25,151.716718
-0.086566,25,153.169717
-0.106319,25,154.549716
-0.273686,25,156.332991
-0.162897,25,157.651905
-0.215302,25,158.949139
-0.332147,25,160.302105
-0.350147,25,161.574824
-0.137561,25,162.920157
-0.241106,25,164.123281
-0.146453,25,165.333986
-0.470458,25,166.412083
-0.308457,25,167.64911
-0.309127,25,168.877826
-0.226403,25,170.397566
-0.13985,25,171.540565
-0.1589,25,172.977744
-0.228959,25,174.239501
-0.291962,25,175.567899
-0.165637,25,176.664662
-0.158663,25,177.888083
-0.288843,25,179.122436
-0.200906,25,180.28481
-0.41774,25,181.572811
-0.131443,25,182.757811
-0.389624,25,184.185811
-0.322194,25,185.767816
-0.248092,25,187.434902
-0.280632,25,188.839034
-0.219405,25,190.013733
-0.542297,25,191.232479
-0.125977,25,192.593
-0.142143,25,193.804798
-0.206086,25,195.04906
-0.206617,25,197.611464
-0.379579,25,199.089223
-0.222322,25,200.317868
-0.075222,25,201.511301
-0.51579,25,202.748469
-0.1499,25,203.96842
-0.170542,25,205.081116
-0.081962,25,206.386117
-0.221424,25,207.704245
-0.085102,25,209.086277
-0.078515,25,210.600542
-0.17313,25,211.971706
-0.270046,25,213.177688
-0.148978,25,214.381514
