#{"t_start": 1620201580.5612378, "env_id": "seir-v0"}
r,l,t
-0.090989,25,1.605713
-0.107715,25,3.066481
-0.104399,25,4.607181
-0.220674,25,6.074963
-0.254893,25,7.627551
-0.234074,25,9.092224
-0.111405,25,10.629993
-0.097516,25,12.17966
-0.130413,25,13.781977
-0.095425,25,15.553591
-0.154885,25,17.344038
-0.081728,25,19.240883
-0.08421,25,20.89589
-0.098047,25,22.546847
-0.211555,25,24.041416
-0.116359,25,25.665893
-0.164363,25,27.269782
-0.141292,25,28.905219
-0.136694,25,30.511671
-0.321701,25,32.031911
-0.422391,25,33.618395
-0.050788,25,35.134599
-0.087779,25,36.726722
-0.117029,25,38.252569
-0.119741,25,39.7989
-0.288472,25,41.271409
-0.053685,25,42.904583
-0.253682,25,44.697528
-0.158368,25,46.526148
-0.148527,25,48.194207
-0.136026,25,49.818252
-0.39071,25,51.295233
-0.112715,25,52.641612
-0.11818,25,54.151726
-0.109884,25,55.640118
-0.176573,25,57.274891
-0.091956,25,58.951375
-0.119389,25,60.732702
-0.067898,25,62.393023
-0.132137,25,64.051322
-0.097486,25,65.555362
-0.51498,25,67.243383
-0.116743,25,68.830865
-0.292799,25,70.352507
-0.514695,25,71.97236
-0.141449,25,73.479852
-0.118079,25,74.998656
-0.183897,25,76.518918
-0.24932,25,78.143218
-0.26672,25,79.724614
-0.244193,25,81.387639
-0.22816,25,82.971974
-0.145499,25,84.632293
-0.155907,25,86.295796
-0.168394,25,88.013231
-0.36847,25,89.665916
-0.209099,25,91.330346
-0.354345,25,92.958533
-0.163496,25,94.470586
-0.230413,25,96.068284
-0.137529,25,97.604905
-0.083699,25,99.174884
-0.298825,25,100.806276
-0.102323,25,102.574177
-0.062586,25,104.301444
-0.328264,25,106.11609
-0.077941,25,107.845315
-0.116799,25,109.702002
-0.36633,25,111.496389
-0.139522,25,113.357967
-0.18989,25,115.223887
-0.121001,25,117.021066
-0.117553,25,118.564472
-0.457408,25,120.024093
-0.200862,25,121.578794
-0.330397,25,123.050416
-0.093508,25,124.571898
-0.054666,25,126.048867
-0.222512,25,127.675225
-0.295781,25,129.291896
-0.167517,25,130.804554
-0.121035,25,136.581487
-0.241331,25,138.125866
-0.28526,25,139.783793
-0.186366,25,141.358951
-0.308303,25,142.946126
-0.046688,25,144.513123
-0.131041,25,146.059095
-0.126765,25,147.568593
-0.13107,25,149.20273
-0.212869,25,150.681346
-0.074574,25,152.233109
-0.183906,25,153.722473
-0.122754,25,155.269136
-0.06887,25,156.905009
-0.321175,25,158.503975
-0.113515,25,160.231387
-0.077573,25,161.912301
-0.143334,25,163.656086
-0.298244,25,165.323074
-0.198083,25,167.064054
-0.12195,25,168.587885
-0.254712,25,170.212761
-0.371476,25,171.744929
-0.302532,25,173.363154
-0.085676,25,174.988278
-0.123196,25,176.460366
-0.090799,25,178.014711
-0.061813,25,179.462095
-0.331794,25,180.977435
-0.142349,25,182.52658
-0.066307,25,184.126823
-0.345451,25,185.667489
-0.126919,25,187.294856
-0.114339,25,188.773926
-0.123921,25,190.325443
-0.105767,25,191.839
-0.074287,25,193.439047
-0.105593,25,194.994159
-0.090469,25,196.485077
-0.11712,25,198.04302
-0.36583,25,199.517475
-0.055318,25,201.072866
-0.146716,25,202.493544
-0.212461,25,203.9607
-0.043171,25,205.377708
-0.131725,25,206.929019
-0.129863,25,208.403512
-0.029081,25,209.975198
-0.062372,25,211.644243
-0.179587,25,213.230266
-0.141831,25,214.869984
-0.101498,25,216.405619
-0.212816,25,218.069964
-0.164704,25,219.654606
-0.168324,25,221.257466
-0.415633,25,222.784227
-0.080284,25,224.386349
-0.092335,25,225.917353
-0.238305,25,227.517564
-0.125805,25,229.051157
-0.234916,25,230.65673
-0.138372,25,232.232415
-0.034463,25,233.708767
-0.084455,25,235.264687
-0.24166,25,236.742743
-0.086179,25,238.262229
-0.077856,25,239.695662
-0.04936,25,241.256816
-0.064959,25,242.782447
-0.127319,25,244.355461
-0.234559,25,245.744966
-0.375435,25,247.254158
-0.08125,25,248.761546
-0.163668,25,250.197058
-0.277575,25,251.709653
-0.084093,25,253.203438
-0.190004,25,254.7358
-0.15825,25,256.171478
-0.127418,25,257.666697
-0.044366,25,259.156415
-0.327353,25,260.721
-0.083746,25,262.176963
-0.144331,25,268.222564
-0.189188,25,269.672919
-0.079017,25,271.164622
-0.039842,25,272.536306
-0.250696,25,273.961611
-0.056057,25,275.447435
-0.183088,25,276.913049
-0.06716,25,278.467485
