#{"t_start": 1619639321.4731548, "env_id": "seir-v0"}
r,l,t
-0.11441,25,321.223598
-0.240687,25,322.472584
-0.107697,25,329.489582
-0.118418,25,330.684578
-0.393053,25,331.94759
-0.193403,25,333.191551
-0.136601,25,334.393594
-0.395153,25,335.595546
-0.164219,25,336.835551
-0.062647,25,338.03158
-0.510527,25,339.288548
-0.170975,25,340.462546
-0.495727,25,341.70259
-0.03882,25,342.88559
-0.172497,25,344.15658
-0.24875,25,345.35058
-0.059795,25,346.634548
-0.286099,25,347.814557
-0.185262,25,348.996579
-0.080692,25,350.235576
-0.078317,25,351.405579
-0.08215,25,352.650579
-0.373809,25,353.847589
-0.084115,25,355.095579
-0.156009,25,356.29358
-0.148669,25,357.551586
-0.120875,25,358.749581
-0.081755,25,360.013547
-0.166555,25,361.202549
-0.133658,25,362.472546
-0.145683,25,363.654591
-0.068977,25,364.926605
-0.458377,25,366.108581
-0.117052,25,367.346547
-0.12441,25,368.52355
-0.202951,25,369.77858
-0.083725,25,370.966584
-0.140884,25,373.832349
-0.203989,25,375.025346
-0.246478,25,376.20935
-0.11084,25,377.44435
-0.108415,25,378.625349
-0.111266,25,379.86936
-0.089228,25,381.035316
-0.274549,25,382.250356
-0.123566,25,383.408317
-0.142303,25,384.643317
-0.090914,25,385.80835
-0.332746,25,387.029346
-0.328058,25,388.221344
-0.500012,25,389.463349
-0.104226,25,390.745317
-0.368128,25,391.91035
-0.382203,25,393.090319
-0.058151,25,394.315346
-0.328055,25,395.568348
-0.145607,25,396.742316
-0.264313,25,397.922317
-0.078104,25,399.160349
-0.097673,25,400.328348
-0.195902,25,401.568349
-0.090018,25,402.741318
-0.319457,25,403.981317
-0.323219,25,405.169347
-0.394626,25,406.45235
-0.064477,25,407.614316
-0.165924,25,408.858349
-0.275416,25,410.03936
-0.3856,25,411.206316
-0.36219,25,412.446347
-0.366489,25,413.616349
-0.115901,25,414.865348
-0.435323,25,416.049351
-0.183344,25,417.30035
-0.205142,25,418.48932
-0.121357,25,419.746317
-0.221442,25,420.925346
-0.25471,25,424.302391
-0.319518,25,425.50038
-0.083082,25,426.794389
-0.050328,25,428.00635
-0.087912,25,429.244349
-0.138482,25,430.443387
-0.121129,25,431.69638
-0.12668,25,438.470948
-0.126827,25,439.906951
-0.143742,25,441.127983
-0.070749,25,442.442977
-0.071112,25,443.594948
-0.078321,25,444.805985
-0.102077,25,446.028955
-0.093971,25,447.204982
-0.091263,25,448.440981
-0.18167,25,449.63098
-0.179185,25,450.881011
-0.199451,25,452.052987
-0.245428,25,453.319949
-0.164074,25,454.521948
-0.214316,25,455.76995
-0.241608,25,456.958955
-0.143153,25,458.203985
-0.077594,25,459.446989
-0.107093,25,460.609948
-0.124975,25,461.783981
-0.186615,25,463.042984
-0.318169,25,464.286983
-0.072675,25,465.453985
-0.029905,25,466.64795
-0.113661,25,467.893981
-0.111591,25,469.100948
-0.166437,25,470.381001
-0.195756,25,471.601949
-0.289371,25,472.840951
-0.311736,25,474.021978
-0.261476,25,475.315952
-0.172524,25,476.642948
-0.399766,25,477.885985
-0.207467,25,481.19193
-0.453846,25,482.402928
-0.084073,25,483.641897
-0.217673,25,484.832929
-0.215848,25,486.077932
-0.118799,25,487.259896
-0.189323,25,488.518899
-0.159682,25,489.709903
-0.102091,25,490.948926
-0.13236,25,492.151929
-0.149601,25,493.4029
-0.17978,25,494.561928
-0.029738,25,495.822933
-0.484472,25,497.004897
-0.406842,25,498.249898
-0.09233,25,499.444937
-0.300616,25,500.66694
-0.055685,25,501.86694
-0.080895,25,503.10693
-0.240638,25,504.308898
-0.37659,25,505.5669
-0.400575,25,506.7299
-0.101479,25,507.91695
-0.156122,25,509.17793
-0.125758,25,510.328928
-0.040883,25,511.58093
-0.079292,25,512.783899
-0.084956,25,514.04193
-0.489568,25,515.219899
-0.346613,25,516.464896
-0.121133,25,517.639929
-0.113179,25,518.871901
-0.081463,25,520.113896
-0.347316,25,521.416896
-0.221041,25,522.719928
-0.079677,25,523.91393
-0.189704,25,525.106897
