#{"t_start": 1619702828.4581468, "env_id": "seir-v0"}
r,l,t
-0.268703,25,2.481998
-0.366702,25,4.746997
-0.354534,25,6.454995
-0.331141,25,7.992998
-0.480747,25,9.682999
-0.476749,25,11.366997
-0.321688,25,12.965997
-0.288031,25,14.438995
-0.421167,25,15.975995
-0.29369,25,17.382997
-0.337308,25,18.803995
-0.282799,25,20.321995
-0.312474,25,21.646996
-0.36354,25,23.158999
-0.244645,25,24.616996
-0.427696,25,26.149995
-0.323016,25,27.509998
-0.32124,25,29.086995
-0.447437,25,30.718642
-0.32881,25,32.210472
-0.423488,25,33.688468
-0.185302,25,35.359469
-0.290767,25,36.873468
-0.406054,25,38.463497
-0.394412,25,39.89347
-0.574359,25,41.406469
-0.19787,25,42.870468
-0.480504,25,44.349468
-0.317265,25,46.116473
-0.311878,25,47.911454
-0.28923,25,49.381309
-0.477383,25,51.11859
-0.270113,25,52.622584
-0.365091,25,54.257625
-0.385199,25,55.762586
-0.472119,25,57.255583
-0.315187,25,58.881583
-0.321109,25,60.463584
-0.219953,25,62.171582
-0.335284,25,63.690588
-0.363354,25,65.296583
-0.377553,25,66.796583
-0.375995,25,68.450583
-0.426627,25,69.958584
-0.437276,25,71.601586
-0.311721,25,73.274583
-0.439841,25,74.989585
-0.373487,25,76.540584
-0.389322,25,78.100586
-0.485258,25,79.513584
-0.365968,25,81.156585
-0.38941,25,82.788584
-0.438666,25,84.448584
-0.338197,25,86.123659
-0.293126,25,87.99763
-0.370813,25,89.972629
-0.476511,25,91.647669
-0.418946,25,93.427631
-0.490689,25,95.19163
-0.341011,25,96.665627
-0.308957,25,98.238629
-0.312289,25,99.845627
-0.480519,25,101.316629
-0.315154,25,102.900629
-0.22407,25,104.447629
-0.484694,25,106.175629
-0.270076,25,108.067629
-0.405061,25,110.033628
-0.426755,25,111.940628
-0.390447,25,113.796629
-0.400259,25,115.558629
-0.400709,25,117.417628
-0.300994,25,119.15163
-0.536176,25,120.937629
-0.247083,25,122.724629
-0.522239,25,124.679628
-0.293008,25,126.71771
-0.203962,25,128.714628
-0.35032,25,130.341627
-0.408792,25,131.85264
-0.459626,25,133.374628
-0.354131,25,139.576628
-0.307491,25,141.06863
-0.291761,25,142.626628
-0.234431,25,144.11663
-0.297528,25,145.744697
-0.172278,25,147.320133
-0.262998,25,148.888
-0.345172,25,150.664002
-0.278617,25,152.219001
-0.45197,25,153.929002
-0.183815,25,155.48
-0.286891,25,157.072001
-0.291449,25,158.753
-0.255135,25,160.576
-0.371764,25,162.135999
-0.236612,25,163.663003
-0.270029,25,165.062
-0.214209,25,166.665001
-0.227339,25,168.404004
-0.220558,25,169.912
-0.316639,25,171.414
-0.355871,25,172.917001
-0.355795,25,174.434002
-0.427262,25,176.019
-0.209494,25,177.458
-0.199583,25,178.951003
-0.306619,25,180.385
-0.128026,25,181.80003
-0.331224,25,183.282001
-0.367518,25,184.744
-0.248453,25,186.194001
-0.327697,25,187.646
-0.339774,25,189.113
-0.313515,25,190.574002
-0.26582,25,192.035
-0.198026,25,193.452
-0.228495,25,194.979001
-0.239489,25,196.335001
-0.212085,25,197.906513
-0.408298,25,199.506514
-0.262917,25,201.124514
-0.16481,25,202.531514
-0.209129,25,204.015513
-0.315967,25,205.430514
-0.15382,25,206.936515
-0.381491,25,208.384515
-0.272322,25,209.836513
-0.108366,25,211.190513
-0.218372,25,212.713543
-0.264662,25,214.265544
-0.275939,25,215.808515
-0.251697,25,217.440514
-0.301942,25,218.834513
-0.272302,25,220.228514
-0.358238,25,221.569515
-0.391973,25,222.988513
-0.305932,25,224.341513
-0.327043,25,225.79156
-0.31677,25,227.219558
-0.260626,25,228.596516
-0.417469,25,229.973512
-0.227954,25,231.418513
-0.133959,25,232.925513
-0.269713,25,234.425513
-0.306569,25,235.856516
-0.230893,25,237.218513
-0.195089,25,238.604514
-0.184763,25,240.013514
-0.236457,25,241.356514
-0.250271,25,242.773514
-0.296142,25,244.150513
-0.494997,25,245.570513
-0.205409,25,246.906513
-0.223572,25,248.366515
-0.411162,25,249.818513
-0.252406,25,251.392514
-0.355992,25,252.748514
-0.442285,25,254.239516
-0.272644,25,255.529513
-0.125867,25,256.949515
-0.293326,25,258.342514
-0.215097,25,259.721517
-0.309225,25,265.292514
-0.232399,25,266.660513
-0.232376,25,268.162513
-0.172277,25,269.508512
-0.233978,25,270.945513
-0.078336,25,272.257514
-0.260056,25,273.764513
-0.173528,25,275.161514
-0.262687,25,276.733514
-0.199274,25,278.097516
-0.171664,25,279.539513
-0.143461,25,280.953518
-0.282328,25,282.425515
-0.146904,25,283.779513
-0.141819,25,285.276513
-0.14591,25,286.659517
-0.160046,25,288.103513
-0.168993,25,289.426513
-0.409755,25,290.882513
-0.11781,25,292.256543
-0.138512,25,293.808514
-0.413695,25,295.268512
-0.138738,25,296.604512
-0.233038,25,298.093513
-0.175005,25,299.382516
-0.171974,25,300.775514
-0.194542,25,302.169514
-0.21723,25,303.649513
-0.16998,25,305.028516
-0.152045,25,306.517514
-0.245209,25,307.829513
-0.18462,25,309.410516
-0.185242,25,310.828514
-0.377943,25,312.250514
-0.12103,25,313.624516
-0.180521,25,315.091514
-0.320741,25,316.531515
-0.202475,25,318.060514
-0.310024,25,319.430515
-0.164656,25,320.932514
-0.095442,25,322.329513
-0.220721,25,323.848514
-0.150421,25,325.164515
-0.229398,25,326.796513
-0.152664,25,328.189516
-0.142887,25,329.628514
-0.111753,25,330.892515
-0.130947,25,332.250542
-0.336892,25,333.734514
-0.1266,25,335.180559
-0.185603,25,336.569513
-0.234827,25,337.933513
-0.212692,25,339.402514
-0.115182,25,340.735514
-0.178457,25,342.219513
-0.097165,25,343.577516
-0.291516,25,345.061513
-0.159576,25,346.533515
-0.214439,25,347.985513
-0.089756,25,349.451517
-0.157593,25,350.936517
-0.186067,25,352.221514
-0.152589,25,353.657516
-0.248223,25,355.043513
-0.179635,25,356.513515
-0.299126,25,357.948514
-0.102152,25,359.437514
-0.114578,25,360.917513
-0.28001,25,362.365516
-0.18288,25,363.767514
-0.136183,25,365.140515
-0.114712,25,366.591531
-0.318261,25,368.010515
-0.10053,25,369.518514
-0.133791,25,370.967515
-0.146009,25,372.324515
-0.418383,25,373.739514
-0.177414,25,375.226543
-0.197581,25,376.646515
-0.27555,25,378.072513
-0.102906,25,379.526544
-0.129383,25,380.858513
-0.1428,25,386.536514
-0.090075,25,388.014516
-0.05953,25,389.382514
-0.187958,25,390.774545
-0.169991,25,392.226514
-0.103387,25,393.716512
-0.249903,25,395.277514
-0.138185,25,396.796513
-0.177111,25,398.321513
-0.139983,25,399.749544
-0.158338,25,401.103544
-0.326674,25,402.525545
-0.139967,25,403.929513
-0.28799,25,405.358513
-0.395558,25,406.774516
-0.3931,25,408.106514
-0.065447,25,409.574559
-0.115758,25,410.990516
-0.122227,25,412.560518
-0.165368,25,413.945515
-0.179512,25,415.371515
-0.093113,25,416.754512
-0.189855,25,418.240517
-0.199659,25,419.726544
-0.207144,25,421.181512
-0.221521,25,422.500542
-0.102373,25,423.978512
-0.076941,25,425.351513
-0.329247,25,426.896513
-0.14194,25,428.148516
-0.068661,25,429.572516
-0.073956,25,430.987514
-0.118495,25,432.398513
-0.19982,25,433.774517
-0.060166,25,435.202513
-0.11825,25,436.656514
-0.127985,25,438.091514
-0.173422,25,439.480542
-0.084487,25,440.922514
-0.23416,25,442.275513
-0.172231,25,443.631513
-0.151909,25,445.015512
-0.352209,25,446.404514
-0.152087,25,447.897513
-0.370825,25,449.267543
-0.134345,25,450.732513
-0.200052,25,452.116543
-0.12149,25,453.572514
-0.210249,25,455.078513
-0.090287,25,456.511515
-0.06007,25,457.846514
-0.117443,25,459.223513
-0.267818,25,460.633515
-0.076871,25,462.057513
-0.195254,25,463.421516
-0.109839,25,464.837513
-0.453347,25,466.225515
-0.207741,25,467.646514
-0.068105,25,469.026514
-0.411486,25,470.492513
-0.470147,25,472.023516
-0.1598,25,473.418513
-0.259579,25,474.742513
-0.045585,25,476.146544
-0.117914,25,477.475543
-0.110562,25,478.841516
-0.103222,25,480.354545
-0.103951,25,481.816516
-0.287019,25,483.232514
-0.254064,25,484.649516
-0.175683,25,486.189513
-0.118602,25,487.470514
-0.10216,25,488.875545
-0.172798,25,490.263514
-0.156365,25,491.679514
-0.077784,25,493.125516
-0.106953,25,494.541513
-0.167372,25,495.877513
-0.072051,25,497.402514
-0.121655,25,498.785514
-0.10926,25,500.168513
-0.161771,25,501.503515
-0.37825,25,507.648514
-0.151632,25,509.013514
-0.154852,25,510.484513
-0.109733,25,511.836513
-0.044593,25,513.406514
-0.122556,25,514.890515
-0.041596,25,516.354515
-0.03889,25,517.796513
-0.070427,25,519.316514
-0.048557,25,520.845515
-0.377342,25,522.299513
-0.057791,25,523.816515
-0.033097,25,525.311515
-0.101044,25,526.881513
-0.358229,25,528.311513
-0.038512,25,529.750516
-0.050144,25,531.287513
-0.049218,25,532.758559
-0.359829,25,534.270513
-0.077077,25,535.846518
-0.097083,25,537.358544
-0.053914,25,539.054514
-0.171746,25,540.533514
-0.078417,25,542.041514
-0.186823,25,543.414517
-0.134081,25,544.886513
-0.08802,25,546.302514
-0.100743,25,547.840513
-0.217113,25,549.213516
-0.05083,25,550.727515
-0.114643,25,552.194515
-0.094382,25,553.637515
-0.091569,25,555.019514
-0.052003,25,556.663514
-0.140149,25,558.226514
-0.245511,25,559.683514
-0.052249,25,561.252513
-0.32823,25,562.787517
-0.07949,25,564.387515
-0.103605,25,565.907515
-0.099873,25,567.468513
-0.176038,25,568.940545
-0.050046,25,570.453516
-0.062338,25,572.061515
-0.089937,25,573.844513
-0.079628,25,575.501515
-0.04502,25,576.964515
-0.036122,25,578.412518
-0.227801,25,580.007516
-0.064593,25,581.574514
-0.052998,25,583.251516
-0.071952,25,584.688515
-0.173995,25,586.309516
-0.110064,25,587.777515
-0.101642,25,589.287556
-0.086063,25,590.802531
-0.067675,25,592.371527
-0.207666,25,593.967528
-0.195256,25,595.51253
-0.173819,25,597.069527
-0.06025,25,598.542527
-0.033355,25,600.111527
-0.073288,25,601.653039
-0.124851,25,603.20004
-0.367772,25,604.84004
-0.065823,25,606.513042
-0.06267,25,608.078159
-0.070318,25,609.592157
-0.051817,25,611.21116
-0.060545,25,612.882221
-0.072402,25,614.587222
-0.170279,25,616.224225
-0.0924,25,617.930222
-0.067047,25,619.782225
-0.084863,25,621.495261
-0.057382,25,623.204264
-0.077885,25,624.816261
-0.072797,25,626.38026
-0.108517,25,627.79126
-0.068262,25,629.301319
-0.068632,25,630.775316
-0.068195,25,632.215316
-0.057386,25,638.713316
-0.063964,25,640.227319
-0.065331,25,641.791318
-0.061534,25,643.368317
-0.059271,25,644.976316
-0.036675,25,646.447319
-0.243082,25,647.902319
-0.122288,25,649.351317
-0.022358,25,650.890431
-0.077939,25,652.347287
-0.09283,25,653.869046
-0.206515,25,655.329045
-0.338023,25,656.791119
-0.032364,25,658.259118
-0.045994,25,659.781117
-0.135892,25,661.18912
-0.047784,25,662.633118
-0.05153,25,664.08112
-0.1218,25,665.564119
-0.074706,25,666.88712
-0.139801,25,668.297117
-0.081379,25,669.749118
-0.051816,25,671.175118
-0.041083,25,672.553122
-0.053763,25,674.050148
-0.028019,25,675.490117
-0.067581,25,676.902119
-0.084572,25,678.76312
-0.071392,25,680.221117
-0.080358,25,681.660119
-0.038823,25,683.10112
-0.107941,25,684.719117
-0.11656,25,686.17412
-0.029741,25,687.679117
-0.124803,25,689.090118
-0.220127,25,690.643118
-0.078662,25,692.073117
-0.038252,25,693.663121
-0.051313,25,695.080117
-0.032302,25,696.546119
-0.245062,25,697.963117
-0.108992,25,699.443117
-0.272068,25,700.851118
-0.052397,25,702.275119
-0.026569,25,703.743119
-0.031856,25,705.217118
-0.107966,25,706.661121
-0.381274,25,708.14012
-0.219128,25,709.594119
-0.139704,25,711.074124
-0.049252,25,712.515636
-0.139633,25,713.909638
-0.192067,25,715.333639
-0.234637,25,716.715637
-0.044639,25,718.390638
-0.109264,25,719.821666
-0.047607,25,721.343637
-0.064861,25,722.799637
-0.002661,25,724.386641
-0.079968,25,725.878636
-0.232391,25,727.375638
-0.188596,25,728.717636
-0.071927,25,730.28864
-0.020041,25,731.699638
-0.12992,25,733.203638
-0.063249,25,734.690641
-0.0517,25,736.319639
-0.04691,25,737.594636
-0.042564,25,739.177638
-0.059696,25,740.693638
-0.032896,25,742.291637
-0.084851,25,743.78264
-0.211868,25,745.326666
-0.055599,25,746.687638
-0.208423,25,748.203638
-0.058344,25,749.630409
-0.049209,25,751.089011
-0.16975,25,752.640562
-0.060675,25,754.093563
-0.050319,25,755.685565
-0.249739,25,757.242564
-0.121516,25,758.820593
-0.025825,25,765.144563
-0.235543,25,766.809563
-0.124649,25,768.254561
-0.07277,25,769.761592
-0.027608,25,771.327567
-0.111088,25,772.852563
-0.371739,25,774.308561
-0.051557,25,775.838562
-0.068037,25,777.204563
-0.143549,25,778.686563
