#{"t_start": 1619714900.19406, "env_id": "seir-v0"}
r,l,t
-0.141465,25,2.251881
-0.178833,25,4.372456
-0.174375,25,6.055963
-0.263037,25,7.657299
-0.366635,25,9.337808
-0.38342,25,10.997368
-0.170512,25,12.854933
-0.150951,25,14.395877
-0.211729,25,16.10905
-0.152073,25,17.876372
-0.211124,25,19.582624
-0.137348,25,21.325933
-0.146555,25,23.080004
-0.170613,25,24.751771
-0.241985,25,26.41612
-0.201524,25,28.161114
-0.214734,25,29.793051
-0.196526,25,31.617902
-0.225673,25,33.25212
-0.3521,25,34.919851
-0.475958,25,36.636608
-0.087695,25,38.463278
-0.144475,25,40.148805
-0.199611,25,41.834969
-0.196523,25,43.355721
-0.406186,25,45.155072
-0.093193,25,46.848958
-0.325236,25,48.584315
-0.213368,25,50.348647
-0.199362,25,52.098523
-0.181246,25,53.683495
-0.439426,25,55.298757
-0.15872,25,57.050401
-0.188233,25,58.763105
-0.186157,25,60.421285
-0.262667,25,62.121856
-0.153608,25,63.979046
-0.182597,25,65.755137
-0.10984,25,67.476722
-0.192272,25,69.124111
-0.170127,25,70.813623
-0.546778,25,72.436355
-0.189405,25,74.136303
-0.429763,25,75.747839
-0.552576,25,77.426587
-0.198956,25,79.015059
-0.205921,25,80.706143
-0.250831,25,82.359282
-0.332771,25,84.16628
-0.337596,25,85.756684
-0.29923,25,87.462385
-0.292231,25,89.115274
-0.230045,25,90.738184
-0.213434,25,92.353505
-0.204966,25,94.164063
-0.474898,25,95.858556
-0.287676,25,97.588561
-0.409792,25,99.244929
-0.256591,25,101.09269
-0.315877,25,102.769699
-0.191768,25,104.445591
-0.146075,25,106.126109
-0.393222,25,107.767431
-0.180701,25,109.531919
-0.106954,25,111.087817
-0.444846,25,112.821403
-0.131445,25,114.442957
-0.19703,25,116.18085
-0.430097,25,117.892154
-0.213392,25,119.726288
-0.266082,25,121.38277
-0.199305,25,123.085239
-0.171064,25,124.683359
-0.565109,25,126.583982
-0.234735,25,128.57115
-0.433746,25,130.323215
-0.1503,25,131.946002
-0.095442,25,133.890311
-0.272134,25,135.58393
-0.41057,25,137.338627
-0.257363,25,139.037513
-0.186917,25,146.043204
-0.283082,25,147.781268
-0.360219,25,149.535206
-0.22653,25,151.20336
-0.361016,25,153.004124
-0.081012,25,154.907204
-0.174388,25,156.686721
-0.190802,25,158.525353
-0.180831,25,160.289766
-0.302723,25,162.193246
-0.109516,25,164.117495
-0.229523,25,166.214109
-0.173426,25,168.009763
-0.119777,25,169.80344
-0.368656,25,171.553507
-0.153155,25,173.317241
-0.130671,25,175.051908
-0.174737,25,176.905919
-0.289271,25,178.624559
-0.220128,25,180.340989
-0.21272,25,182.169356
-0.319723,25,183.943271
-0.408673,25,185.682823
-0.461894,25,187.467216
-0.112203,25,189.258008
-0.152004,25,191.058604
-0.144921,25,192.757356
-0.088259,25,194.535995
-0.369985,25,196.250845
-0.208132,25,197.930319
-0.115993,25,199.653189
-0.337851,25,201.362714
-0.190357,25,203.160385
-0.173154,25,204.883853
-0.185397,25,206.623301
-0.134365,25,208.259079
-0.118461,25,209.928574
-0.146925,25,211.538089
-0.134963,25,213.241218
-0.203619,25,214.945035
-0.384619,25,216.720714
-0.088774,25,218.379764
-0.173183,25,220.077023
-0.250762,25,221.798279
-0.073787,25,223.467632
-0.203697,25,225.023659
-0.178053,25,226.551015
-0.050733,25,228.186965
-0.105731,25,229.95512
-0.224002,25,231.717013
-0.187459,25,233.436102
-0.151607,25,235.067752
-0.241475,25,236.901546
-0.20518,25,238.585508
-0.224773,25,240.157593
-0.46022,25,241.829687
-0.143135,25,243.426239
-0.157257,25,245.03939
-0.291886,25,246.666387
-0.173123,25,248.424364
-0.297239,25,250.18388
-0.17141,25,251.942754
-0.059946,25,253.593466
-0.127602,25,255.364397
-0.28349,25,256.963677
-0.124694,25,258.756478
-0.102096,25,260.497619
-0.086294,25,262.382683
-0.111983,25,264.044221
-0.175544,25,265.705671
-0.267164,25,267.407393
-0.520744,25,269.151554
-0.123953,25,270.878906
-0.200786,25,272.936964
-0.415758,25,274.719879
-0.137803,25,276.573231
-0.246112,25,278.201444
-0.239455,25,279.923881
-0.17889,25,281.632155
-0.069056,25,283.302815
-0.341379,25,285.095137
-0.124392,25,286.831577
-0.192465,25,293.373201
-0.246815,25,295.06368
-0.12678,25,296.906176
-0.069118,25,298.471205
-0.26861,25,300.150064
-0.067781,25,301.749519
-0.23353,25,303.611597
-0.09785,25,305.32123
-0.200479,25,307.081782
-0.081981,25,308.737545
-0.093005,25,310.417271
-0.099554,25,311.90652
-0.293738,25,313.643547
-0.162556,25,315.328053
-0.10538,25,317.037745
-0.104884,25,318.721924
-0.052762,25,320.337175
-0.115565,25,321.962663
-0.576549,25,323.681778
-0.105759,25,325.27903
-0.086399,25,327.045637
-0.46358,25,328.748844
-0.088933,25,330.407806
-0.334404,25,332.118593
-0.089841,25,333.820015
-0.136404,25,335.559115
-0.125308,25,337.2015
-0.090869,25,338.969692
-0.088625,25,340.533124
-0.159459,25,342.297177
-0.291037,25,344.368408
-0.140279,25,346.218776
-0.143649,25,348.022063
-0.54645,25,349.775402
-0.056481,25,351.388023
-0.105758,25,353.148339
-0.29429,25,354.793195
-0.094502,25,356.899693
-0.390167,25,359.035185
-0.115552,25,360.79747
-0.057899,25,362.500391
-0.346209,25,364.670864
-0.105719,25,366.629369
-0.287763,25,369.058727
-0.125139,25,370.847451
-0.125933,25,372.576973
-0.05954,25,374.278795
-0.082266,25,376.077141
-0.386733,25,377.891498
-0.157404,25,379.603387
-0.127838,25,381.275472
-0.194698,25,382.984413
-0.142404,25,385.346168
-0.054772,25,387.25263
-0.083486,25,389.124565
-0.048789,25,390.938488
-0.391744,25,392.625937
-0.143112,25,394.332302
-0.285754,25,396.255554
-0.037106,25,398.069663
-0.129048,25,399.988617
-0.165783,25,401.711052
-0.072331,25,403.470763
