#{"t_start": 1620185884.5904336, "env_id": "seir-cd-v0"}
r,l,t
-0.118963,25,426.8779
-0.128204,25,428.615674
-0.087354,25,435.79616
-0.048016,25,437.679157
-0.046646,25,439.512347
-0.224741,25,441.330715
-0.113869,25,443.055906
-0.054538,25,445.024059
-0.346297,25,446.653521
-0.08903,25,448.374693
-0.236828,25,450.416668
-0.161807,25,452.314669
-0.103193,25,454.086668
-0.192724,25,455.820668
-0.216358,25,457.626669
-0.375077,25,459.471668
-0.308056,25,461.34167
-0.41859,25,463.08979
-0.033624,25,464.783227
-0.179441,25,466.487635
-0.113335,25,468.200159
-0.240915,25,470.028928
-0.180635,25,471.685681
-0.056664,25,473.441739
-0.236716,25,475.188928
-0.399638,25,476.903623
-0.220426,25,478.523864
-0.346791,25,480.287807
-0.048733,25,481.944208
-0.039838,25,483.643794
-0.422289,25,485.412202
-0.190691,25,487.381304
-0.06897,25,489.197764
-0.070751,25,490.873759
-0.071173,25,492.781331
-0.228519,25,494.656446
-0.034823,25,496.74615
-0.200759,25,498.675272
-0.052012,25,500.307752
-0.115594,25,501.97544
-0.073394,25,504.103439
-0.250346,25,506.278786
-0.21627,25,508.333387
-0.132317,25,510.522714
-0.574921,25,512.310871
-0.085738,25,514.01569
-0.208371,25,515.875821
-0.218848,25,517.587373
-0.242251,25,519.612164
-0.083695,25,521.315323
-0.09622,25,523.002555
-0.056318,25,524.665356
-0.036646,25,526.384356
-0.037328,25,528.029064
-0.300583,25,529.834354
-0.027761,25,531.366787
-0.360489,25,532.987601
-0.082955,25,534.740528
-0.314937,25,536.546668
-0.130024,25,538.290566
-0.052685,25,539.97492
-0.421294,25,541.558851
-0.412367,25,543.092101
-0.079579,25,544.80522
-0.381572,25,546.443365
-0.023446,25,548.20881
-0.038999,25,549.794279
-0.05657,25,551.414366
-0.039326,25,553.083053
-0.102991,25,555.127856
-0.170429,25,556.766394
-0.36355,25,558.345847
-0.221621,25,559.964496
-0.068223,25,561.707984
-0.03636,25,563.330701
-0.209581,25,565.073288
-0.137067,25,566.937796
-0.068258,25,568.811949
-0.130372,25,570.389209
-0.070414,25,572.305207
-0.031525,25,573.84421
-0.146934,25,575.413208
-0.055777,25,577.275208
-0.094429,25,579.061208
-0.445191,25,585.653207
-0.246852,25,587.242208
-0.342029,25,589.013209
-0.140106,25,590.807208
-0.020817,25,592.727142
-0.209623,25,594.399408
-0.04151,25,596.122503
-0.025461,25,597.88904
-0.039454,25,599.632219
-0.035834,25,601.262756
-0.338138,25,603.182188
-0.033795,25,604.910259
-0.018397,25,606.697338
-0.153499,25,608.538275
-0.188061,25,610.418755
-0.018633,25,612.554922
-0.077793,25,614.602871
-0.048497,25,616.286081
