#{"t_start": 1619719286.394869, "env_id": "seir-v0"}
r,l,t
-0.157879,25,2.370496
-0.202421,25,4.36955
-0.1974,25,6.786898
-0.27445,25,9.309862
-0.396761,25,11.385418
-0.425974,25,13.784133
-0.189815,25,16.041444
-0.168431,25,18.357378
-0.238428,25,20.564659
-0.170485,25,22.941474
-0.228515,25,25.266172
-0.155736,25,27.740262
-0.167318,25,29.926239
-0.194772,25,32.543635
-0.247666,25,34.823079
-0.229862,25,37.073108
-0.229989,25,39.604634
-0.213682,25,41.557807
-0.254715,25,44.036453
-0.355768,25,46.095251
-0.482185,25,48.431217
-0.099958,25,50.761011
-0.163119,25,53.308297
-0.226825,25,55.589461
-0.221757,25,57.9017
-0.439452,25,60.221196
-0.106332,25,62.808034
-0.34689,25,64.917492
-0.229524,25,67.377363
-0.214966,25,69.649276
-0.195507,25,71.65423
-0.45004,25,73.959253
-0.173369,25,76.454725
-0.211063,25,78.640464
-0.211373,25,80.473469
-0.290247,25,82.954686
-0.173999,25,85.54143
-0.202413,25,87.782739
-0.123707,25,89.749805
-0.211354,25,92.214308
-0.194321,25,94.646174
-0.540913,25,97.182475
-0.213239,25,98.949499
-0.459925,25,100.803601
-0.551503,25,103.184597
-0.216201,25,105.840448
-0.235185,25,108.121052
-0.2704,25,110.017388
-0.353202,25,111.994744
-0.358699,25,114.382215
-0.313318,25,117.124615
-0.309789,25,118.903439
-0.257408,25,121.381053
-0.231041,25,123.758996
-0.21647,25,125.227393
-0.487308,25,127.019003
-0.312573,25,129.482594
-0.420479,25,132.159329
-0.28686,25,134.637763
-0.335885,25,137.280266
-0.208396,25,139.607514
-0.166859,25,141.865804
-0.41723,25,143.876525
-0.207373,25,145.765529
-0.121679,25,147.772339
-0.472182,25,149.371759
-0.149096,25,151.067199
-0.223503,25,152.691413
-0.441327,25,154.90385
-0.237028,25,157.454999
-0.288362,25,159.2908
-0.225031,25,161.410264
-0.188164,25,163.354628
-0.58293,25,165.37492
-0.241844,25,167.256857
-0.459312,25,169.182985
-0.168801,25,171.330558
-0.109025,25,173.580277
-0.285613,25,175.899811
-0.433514,25,178.414555
-0.285699,25,180.819721
-0.208381,25,188.286997
-0.292,25,190.51731
-0.362949,25,192.528539
-0.223241,25,194.951793
-0.39204,25,197.042737
-0.092438,25,199.070757
-0.187485,25,201.806046
-0.211283,25,204.094053
-0.195696,25,206.436506
-0.329991,25,208.921797
-0.12048,25,211.545752
-0.241456,25,213.85856
-0.189349,25,215.970237
-0.136725,25,218.405252
-0.376912,25,220.968105
-0.165147,25,223.405521
-0.148238,25,226.046729
-0.171035,25,228.187566
-0.273909,25,230.36507
-0.224318,25,232.647958
-0.24931,25,234.562267
-0.338942,25,236.812288
-0.407834,25,239.124475
-0.491549,25,241.2919
-0.122275,25,243.583148
-0.159967,25,245.95915
-0.165172,25,248.593445
-0.094373,25,250.939065
-0.375704,25,253.567851
-0.229146,25,255.98423
-0.132553,25,258.390537
-0.334974,25,260.782652
-0.210508,25,262.724416
-0.192076,25,265.099095
-0.193886,25,267.359505
-0.143099,25,269.603543
-0.132806,25,271.917599
-0.159961,25,274.48578
-0.145529,25,277.043995
-0.218949,25,279.726246
-0.373207,25,282.04729
-0.098635,25,285.019804
-0.182689,25,287.767223
-0.263622,25,289.983372
-0.083922,25,292.429815
-0.229015,25,294.453819
-0.192154,25,296.705035
-0.057945,25,299.344163
-0.120051,25,301.866592
-0.236476,25,304.62469
-0.200892,25,306.437839
-0.166535,25,308.284569
-0.251335,25,310.532607
-0.214799,25,312.907391
-0.242501,25,314.843519
-0.451278,25,316.657471
-0.160111,25,319.282505
-0.178742,25,321.733233
-0.304934,25,324.126437
-0.188082,25,326.567028
-0.315407,25,329.079825
-0.180648,25,331.782962
-0.068426,25,334.32998
-0.144655,25,336.576329
-0.292992,25,338.695605
-0.138571,25,341.142343
-0.111452,25,343.450401
-0.098604,25,345.861694
-0.12761,25,347.852948
-0.212694,25,350.12534
-0.27454,25,352.577465
-0.550928,25,355.068979
-0.124847,25,357.46676
-0.210191,25,360.518938
-0.49551,25,363.03463
-0.155516,25,365.02175
