#{"t_start": 1620262803.7238142, "env_id": "seir-v0"}
r,l,t
-0.061941,25,2.830668
-0.061415,25,5.706542
-0.061776,25,7.836177
-0.220471,25,10.630293
-0.295316,25,13.464393
-0.325089,25,15.87997
-0.076027,25,17.835898
-0.065276,25,20.349981
-0.080829,25,23.906467
-0.063562,25,26.091115
-0.132259,25,28.900678
-0.04644,25,31.223524
-0.042855,25,34.040673
-0.050033,25,36.771686
-0.240323,25,39.009573
-0.060167,25,40.72841
-0.147057,25,42.363756
-0.11858,25,44.266373
-0.087071,25,45.90864
-0.366657,25,47.624432
-0.508753,25,49.719193
-0.026691,25,51.897594
-0.053042,25,54.045755
-0.070585,25,56.849328
-0.072842,25,59.481131
-0.301077,25,62.299424
-0.027769,25,65.012348
-0.228193,25,67.829709
-0.148433,25,70.597074
-0.12904,25,72.585293
-0.113756,25,74.921538
-0.415703,25,76.94819
-0.089099,25,78.872619
-0.077697,25,81.254843
-0.061755,25,83.629638
-0.131759,25,85.332108
-0.052621,25,87.470982
-0.096026,25,90.035045
-0.041019,25,92.838104
-0.102889,25,95.514254
-0.049361,25,97.22676
-0.652545,25,98.991128
-0.072787,25,101.154782
-0.431723,25,102.92806
-0.624638,25,104.658948
-0.128477,25,107.167421
-0.059722,25,108.882675
-0.174171,25,111.28465
-0.297426,25,113.450047
-0.245307,25,116.274326
-0.257518,25,118.570823
-0.231494,25,121.199497
-0.099658,25,123.808295
-0.135457,25,126.98776
-0.149866,25,129.339216
-0.539951,25,131.353054
-0.169654,25,133.548176
-0.404071,25,135.585146
-0.11028,25,137.553124
-0.300168,25,139.79411
-0.118525,25,141.513663
-0.042191,25,143.830479
-0.338661,25,145.603152
-0.096668,25,147.336661
-0.033757,25,148.991261
-0.41994,25,150.714059
-0.044801,25,152.38459
-0.067011,25,154.382181
-0.432185,25,156.445998
-0.102733,25,158.373785
-0.182221,25,160.427706
-0.073428,25,162.142505
-0.089857,25,163.788687
-0.583192,25,165.514461
-0.227018,25,167.164132
-0.378438,25,169.486583
-0.061107,25,171.205746
-0.027618,25,173.825974
-0.223268,25,176.645772
-0.411682,25,179.363961
-0.130949,25,182.190569
-0.082408,25,189.747007
-0.246481,25,192.358281
-0.355102,25,194.250779
-0.20301,25,196.223562
-0.336985,25,198.861472
-0.02889,25,201.672469
-0.132762,25,203.888025
-0.097535,25,207.131772
-0.127151,25,210.516161
-0.198736,25,212.70982
-0.061587,25,214.874729
-0.19426,25,217.065711
-0.110265,25,219.724988
-0.046118,25,222.46428
-0.359264,25,225.269691
-0.094321,25,227.759877
-0.053925,25,230.406454
-0.139686,25,233.230473
-0.332883,25,234.968696
-0.227074,25,237.011404
-0.097206,25,239.507865
-0.267581,25,241.232229
-0.42352,25,243.04895
-0.421086,25,245.88485
-0.071082,25,248.618627
-0.12908,25,250.564444
-0.055643,25,252.894526
-0.06589,25,254.743715
-0.382212,25,256.88282
-0.112014,25,258.852958
-0.047629,25,260.695254
-0.362776,25,262.49489
-0.09481,25,265.227897
-0.093405,25,268.047524
-0.088518,25,270.82375
-0.101369,25,272.415988
-0.058123,25,274.035343
-0.090658,25,275.570493
-0.086482,25,277.179957
-0.064045,25,279.431564
-0.412675,25,281.616126
-0.042478,25,284.339251
-0.152206,25,287.13869
-0.211633,25,289.864642
-0.028656,25,292.480086
-0.092491,25,294.33771
-0.126715,25,296.000811
-0.027373,25,298.455701
-0.04067,25,300.573106
-0.178804,25,302.382395
-0.12031,25,305.117044
-0.072286,25,307.943463
-0.195217,25,310.108494
-0.155885,25,311.845217
-0.142608,25,313.607273
-0.480467,25,315.348794
-0.046482,25,317.022592
-0.062955,25,319.284077
-0.247017,25,321.719082
-0.106633,25,323.716437
-0.219244,25,326.47067
-0.149111,25,328.699326
-0.029505,25,330.454579
-0.050928,25,332.12743
-0.253449,25,333.992561
-0.070609,25,336.736354
-0.068709,25,339.56942
-0.030696,25,341.572985
-0.038062,25,343.565132
-0.12171,25,345.98018
-0.257931,25,348.703735
-0.486451,25,350.715344
-0.064059,25,353.073644
-0.1744,25,355.08434
-0.343876,25,357.183918
-0.051178,25,358.91618
-0.159613,25,361.04595
-0.114122,25,363.184664
-0.105078,25,365.465836
-0.047837,25,368.160493
-0.364411,25,369.874605
-0.079489,25,372.48768
-0.12538,25,380.38379
-0.185164,25,382.048599
-0.05902,25,383.791185
-0.034156,25,386.462889
-0.281074,25,388.946495
-0.055524,25,391.40519
-0.130279,25,394.227424
-0.062784,25,396.958499
-0.140323,25,399.784407
-0.033669,25,402.08039
-0.05396,25,404.704838
-0.103143,25,407.282661
-0.247532,25,409.477295
-0.162017,25,411.876299
-0.069737,25,413.935817
-0.066953,25,415.87551
-0.034091,25,418.041041
-0.070513,25,420.123247
-0.50467,25,421.773182
-0.055342,25,423.807609
-0.042552,25,426.542845
-0.274884,25,428.921511
-0.068283,25,431.653227
-0.310287,25,434.281144
-0.060745,25,437.00926
-0.12826,25,438.661339
-0.085828,25,440.387113
-0.041388,25,442.04154
-0.04868,25,444.467737
-0.155004,25,446.965327
-0.312715,25,449.799955
-0.111205,25,452.542831
-0.128836,25,455.295207
-0.543676,25,458.07101
-0.019535,25,460.762774
-0.051566,25,463.595696
-0.202083,25,465.98341
-0.047391,25,467.938623
-0.348095,25,469.749017
-0.074439,25,472.569653
-0.031892,25,475.27732
-0.409882,25,478.104458
-0.084321,25,480.162586
-0.250232,25,482.252959
-0.072879,25,484.963252
-0.113483,25,486.672237
-0.03536,25,488.123842
-0.051895,25,489.954376
-0.329412,25,492.25857
-0.159761,25,494.858649
-0.092931,25,497.786514
-0.197978,25,500.406822
-0.112622,25,502.991322
-0.030396,25,505.254187
-0.028375,25,507.622612
-0.020568,25,509.300949
-0.278833,25,511.247027
-0.140922,25,512.949322
-0.288314,25,515.438418
-0.023194,25,518.169426
-0.109282,25,520.431248
-0.148637,25,522.725077
-0.05337,25,525.538417
-0.099353,25,527.770547
-0.052173,25,530.488196
-0.116367,25,532.714067
-0.028602,25,534.824586
-0.054449,25,536.888812
-0.087984,25,539.631889
-0.050423,25,541.68781
-0.038797,25,543.298711
-0.023909,25,545.021067
-0.443887,25,546.67259
-0.113633,25,548.388637
-0.03065,25,550.125471
-0.104207,25,552.650283
-0.35957,25,555.326118
-0.052171,25,557.692275
-0.041134,25,559.425725
-0.114424,25,561.781679
-0.112862,25,564.606629
-0.074432,25,566.851985
-0.057382,25,574.875216
-0.040297,25,577.341572
-0.031674,25,579.272326
-0.199745,25,581.075239
-0.107251,25,583.220156
-0.042567,25,585.246498
-0.291613,25,587.524256
-0.051559,25,589.967286
-0.196941,25,591.694989
-0.148791,25,593.810116
-0.075474,25,596.353301
-0.086936,25,598.953324
-0.177993,25,601.053127
-0.193739,25,603.810002
-0.146021,25,606.550709
-0.228114,25,608.729657
-0.021547,25,611.530932
-0.136724,25,614.105155
-0.111749,25,616.934512
-0.237251,25,619.670779
-0.119665,25,621.522638
-0.031971,25,624.033911
-0.186365,25,626.16311
-0.29933,25,628.229948
-0.129725,25,631.062125
-0.308666,25,633.791967
-0.022569,25,636.376425
-0.01768,25,638.743454
-0.338395,25,640.719654
-0.210111,25,643.293746
-0.046868,25,646.019107
-0.07268,25,648.835818
-0.063178,25,651.346545
-0.225384,25,652.909855
-0.017185,25,654.33362
-0.157632,25,656.962633
-0.042792,25,658.87372
-0.103431,25,661.687883
-0.051801,25,664.405936
-0.138281,25,667.008065
-0.137004,25,669.773684
-0.086287,25,672.489248
-0.436996,25,675.253474
-0.079483,25,677.902331
-0.073766,25,680.143096
-0.161199,25,681.843462
