#{"t_start": 1619699332.0099957, "env_id": "seir-v0"}
r,l,t
-0.26784,25,1.869999
-0.366493,25,3.685995
-0.353779,25,5.062994
-0.325884,25,6.483995
-0.4592,25,7.842995
-0.441016,25,9.426994
-0.320933,25,10.841996
-0.287397,25,12.252995
-0.4203,25,13.557996
-0.292583,25,14.947996
-0.334521,25,16.402995
-0.282463,25,17.824996
-0.312435,25,19.371995
-0.363472,25,21.019996
-0.235447,25,22.505994
-0.427586,25,23.964998
-0.319965,25,25.505996
-0.318595,25,27.101994
-0.445619,25,28.625996
-0.316581,25,30.006994
-0.400599,25,31.645994
-0.185207,25,33.247997
-0.290193,25,35.322995
-0.404439,25,37.204994
-0.393608,25,39.031998
-0.557281,25,40.852996
-0.197791,25,42.465996
-0.476339,25,43.859997
-0.312253,25,45.438995
-0.309177,25,47.154997
-0.287753,25,48.752994
-0.466608,25,50.341996
-0.26879,25,52.034997
-0.363924,25,53.577728
-0.384689,25,55.07973
-0.46976,25,56.635726
-0.314855,25,58.008726
-0.317589,25,59.623726
-0.21975,25,61.164727
-0.333251,25,62.911726
-0.363297,25,64.507726
-0.347785,25,66.024727
-0.375154,25,67.419726
-0.383458,25,69.054731
-0.411926,25,70.843727
-0.306965,25,72.429728
-0.439802,25,74.211728
-0.366944,25,76.059729
-0.369871,25,77.92173
-0.480413,25,79.749726
-0.35659,25,81.172727
-0.380776,25,82.588727
-0.436693,25,84.021726
-0.33484,25,85.641726
-0.292029,25,87.191727
-0.325357,25,89.000726
-0.474085,25,90.579726
-0.402691,25,92.239727
