#{"t_start": 1620257691.2144704, "env_id": "seir-v0"}
r,l,t
-0.058834,25,2.560911
-0.060664,25,4.423573
-0.059057,25,5.967637
-0.201545,25,7.423685
-0.217747,25,8.970859
-0.196448,25,10.448074
-0.073309,25,11.96858
-0.062992,25,13.485499
-0.077707,25,14.921205
-0.059578,25,16.524099
-0.122224,25,18.026651
-0.04523,25,19.682779
-0.042714,25,22.292444
-0.049787,25,25.120667
-0.207211,25,27.862277
-0.059772,25,29.828094
-0.136072,25,31.619707
-0.109055,25,34.230534
-0.080526,25,36.501141
-0.322632,25,38.83461
-0.426353,25,41.372217
-0.026348,25,43.469401
-0.050976,25,45.452748
-0.064773,25,47.123366
-0.069947,25,49.594268
-0.239598,25,52.148099
-0.027483,25,53.881044
-0.213199,25,55.845857
-0.130389,25,58.944937
-0.119317,25,61.406177
-0.108439,25,64.256082
-0.37691,25,66.279874
-0.084338,25,68.337788
-0.073499,25,69.922429
-0.059919,25,71.398976
-0.123266,25,72.991991
-0.051428,25,74.781221
-0.083353,25,77.630813
-0.040289,25,80.351632
-0.095571,25,83.13765
-0.049157,25,85.619973
-0.545379,25,87.622681
-0.069759,25,89.598184
-0.276316,25,92.109339
-0.53338,25,94.923943
-0.111355,25,97.586213
-0.059584,25,99.733921
-0.150616,25,102.375827
-0.227401,25,105.704146
-0.227867,25,108.38867
-0.223757,25,110.880278
-0.200411,25,112.951037
-0.092555,25,115.617935
-0.123373,25,118.243578
-0.145915,25,121.042335
-0.376308,25,123.774262
-0.16092,25,125.318514
-0.345555,25,126.904373
-0.104308,25,128.377857
-0.214625,25,130.180499
-0.106946,25,131.650417
-0.04214,25,133.236503
-0.269293,25,134.733074
-0.065215,25,136.312611
-0.033251,25,137.788894
-0.305597,25,139.363668
-0.043093,25,140.859131
-0.064514,25,142.423967
-0.359038,25,143.887126
-0.094323,25,145.465944
-0.153111,25,148.295014
-0.070303,25,151.040063
-0.084472,25,153.54887
-0.449823,25,156.290355
-0.194119,25,158.518708
-0.299504,25,161.262281
-0.057421,25,163.199425
-0.027526,25,165.643875
-0.200428,25,168.150537
-0.281793,25,170.886324
-0.115202,25,173.726843
-0.078835,25,181.668052
-0.204882,25,184.14658
-0.288021,25,185.881245
-0.174115,25,187.345664
-0.284757,25,188.931606
-0.02386,25,190.391816
-0.108489,25,191.985662
-0.087404,25,193.48435
-0.105808,25,195.143017
-0.168934,25,198.138815
-0.053108,25,200.490895
-0.164251,25,202.352182
-0.092446,25,205.094533
-0.035012,25,207.934803
-0.308239,25,210.048752
-0.091676,25,212.195668
-0.042679,25,214.931817
-0.122625,25,217.766584
-0.307922,25,220.084637
-0.194179,25,222.902566
-0.076115,25,225.378671
-0.226036,25,228.182584
-0.372258,25,230.910817
-0.268608,25,233.25202
-0.063474,25,235.031489
-0.108099,25,237.616302
-0.046942,25,240.431828
-0.049367,25,242.304013
-0.32974,25,244.462523
-0.101751,25,245.917287
-0.03319,25,247.467995
-0.349351,25,248.948101
-0.084954,25,250.501561
-0.077671,25,252.08676
-0.078181,25,253.744142
-0.089261,25,255.316262
-0.046415,25,256.937046
-0.080572,25,258.573421
-0.077877,25,261.164222
-0.059567,25,263.66706
-0.380771,25,265.727624
-0.039051,25,268.560479
-0.135329,25,270.573569
-0.181689,25,272.57624
-0.023087,25,274.369574
-0.081629,25,276.512862
-0.104301,25,279.147873
-0.014667,25,281.839764
-0.034071,25,283.644138
-0.156799,25,285.838824
-0.118155,25,287.914
-0.070657,25,290.614416
-0.184211,25,293.343277
