#{"t_start": 1619633869.5078897, "env_id": "seir-v0"}
r,l,t
-0.183843,25,1.951995
-0.228561,25,3.520026
-0.23323,25,4.788993
-0.21998,25,6.089997
-0.429729,25,7.460003
-0.232028,25,8.915996
-0.331884,25,10.380012
-0.247513,25,11.715995
-0.243582,25,12.934029
-0.483654,25,14.176023
-0.25096,25,15.343029
-0.30388,25,16.52903
-0.157202,25,17.778996
-0.312769,25,18.975997
-0.269905,25,20.269029
-0.280325,25,21.480063
-0.267438,25,22.700099
-0.34303,25,23.879099
-0.235897,25,25.1181
-0.211241,25,26.277063
-0.154939,25,27.516064
-0.272986,25,28.683101
-0.427785,25,29.948099
-0.305067,25,31.184067
-0.291881,25,32.458064
-0.309038,25,33.619064
-0.238927,25,34.876063
-0.396956,25,36.046104
-0.136041,25,37.302098
-0.289855,25,38.479067
-0.318924,25,39.733074
-0.229454,25,40.907063
-0.255158,25,42.096063
-0.233202,25,43.415064
-0.217589,25,44.698064
-0.351955,25,45.953094
-0.279013,25,47.111075
-0.255164,25,48.323066
-0.220517,25,49.492091
-0.224971,25,50.720064
-0.279368,25,51.904063
-0.285759,25,53.181074
-0.229158,25,54.371079
-0.250057,25,55.610065
-0.274394,25,56.988066
-0.225365,25,58.412064
-0.257599,25,59.6631
-0.162513,25,61.027066
-0.244587,25,62.295065
-0.16608,25,63.545099
-0.350799,25,64.797067
-0.33484,25,66.033067
-0.28354,25,67.221063
-0.263886,25,68.485064
-0.318281,25,69.743067
-0.522041,25,71.103064
-0.421008,25,72.401067
-0.164005,25,73.777005
-0.15359,25,74.982981
-0.270188,25,76.279397
-0.234266,25,77.452397
-0.273031,25,78.694426
-0.247086,25,79.863398
-0.190209,25,81.031398
-0.248214,25,82.271405
-0.321383,25,83.4564
-0.359092,25,84.680397
-0.235335,25,85.837397
-0.3583,25,87.038424
-0.243481,25,88.179397
-0.227259,25,89.380441
-0.193612,25,90.541399
-0.200558,25,91.743397
-0.240571,25,92.918397
-0.262962,25,94.155398
-0.429658,25,95.322397
-0.349687,25,96.535398
-0.344832,25,97.705432
-0.256959,25,98.937433
-0.195569,25,100.215401
-0.255527,25,101.592425
-0.3679,25,104.295376
-0.223387,25,105.650221
-0.191696,25,106.95552
-0.273447,25,108.308511
-0.29694,25,109.669512
-0.179938,25,110.84249
-0.206564,25,112.064511
-0.402651,25,113.259484
-0.323768,25,114.496518
-0.215325,25,115.653513
-0.424136,25,116.86852
-0.40264,25,118.024511
-0.184593,25,119.225533
-0.114532,25,120.442538
-0.199177,25,121.59552
-0.24347,25,122.765518
-0.101911,25,123.999517
-0.160134,25,125.229516
-0.132757,25,126.372512
-0.30159,25,127.521483
-0.257081,25,128.733517
-0.15258,25,129.877514
-0.203551,25,131.086631
-0.090069,25,132.226595
-0.354682,25,133.431605
-0.124764,25,134.585598
-0.206652,25,135.782595
-0.328219,25,136.913625
-0.202216,25,138.113631
-0.353805,25,139.268156
-0.191655,25,140.472127
-0.160962,25,141.605125
-0.316131,25,142.759125
-0.152881,25,143.995155
-0.160158,25,145.158162
-0.191553,25,146.37816
-0.153473,25,147.515125
-0.246014,25,148.697125
-0.069847,25,149.840125
-0.313133,25,151.183131
-0.180197,25,152.379129
-0.213443,25,153.583161
-0.201702,25,154.729129
-0.412117,25,155.948125
-0.394016,25,157.180126
-0.223127,25,158.414156
-0.217472,25,159.588161
-0.198802,25,160.829125
-0.330294,25,162.014127
-0.086457,25,163.254125
-0.103928,25,164.408127
-0.246649,25,165.592163
-0.16072,25,166.821156
-0.210342,25,167.995138
-0.315125,25,169.237125
-0.328815,25,170.415125
-0.135909,25,171.648124
-0.206472,25,172.821126
-0.163235,25,174.146124
-0.438318,25,175.547127
-0.288385,25,176.799166
-0.29732,25,178.062125
-0.218338,25,179.308151
-0.138986,25,180.538126
-0.157598,25,181.713154
-0.218332,25,182.972127
-0.280689,25,184.377161
-0.165633,25,185.663158
-0.156381,25,186.837161
-0.264448,25,188.046129
-0.200815,25,189.287137
-0.368994,25,190.463128
-0.130929,25,191.847137
-0.356814,25,193.114129
-0.295903,25,194.380125
-0.245247,25,195.803678
-0.277366,25,197.337287
-0.196715,25,198.657258
-0.449137,25,200.116971
-0.124989,25,201.53518
-0.139711,25,202.986216
-0.201876,25,204.219216
-0.191635,25,206.79818
-0.313914,25,208.080216
-0.17458,25,209.28618
-0.073851,25,210.56818
-0.430589,25,211.775183
-0.115487,25,213.04818
-0.123121,25,214.267179
-0.081528,25,215.60527
-0.1975,25,217.004461
-0.085062,25,218.399215
-0.077572,25,219.652215
-0.149752,25,220.994251
-0.253721,25,222.261215
-0.12994,25,223.567214
-0.144372,25,224.791234
-0.234531,25,226.114214
-0.279144,25,227.413433
-0.337891,25,228.738432
-0.28587,25,230.00398
-0.25702,25,231.268948
-0.404247,25,232.556986
-0.290936,25,233.84795
-0.263421,25,235.15694
-0.166205,25,236.416924
-0.102328,25,237.759322
-0.250717,25,238.994319
-0.299028,25,240.328529
-0.203847,25,241.539493
-0.424239,25,242.825496
-0.206307,25,244.076719
-0.141989,25,245.363689
-0.412975,25,246.675412
-0.095222,25,247.905412
-0.103104,25,249.156135
-0.29374,25,250.437138
-0.143392,25,251.727136
-0.214665,25,252.955173
-0.177258,25,254.234136
-0.120547,25,255.563135
-0.28785,25,256.809135
-0.112547,25,258.114169
-0.202845,25,259.368134
-0.097744,25,260.672185
-0.200359,25,261.898136
-0.103732,25,263.197665
-0.103108,25,264.423661
-0.106749,25,265.70266
-0.378113,25,266.93666
-0.166673,25,268.191664
-0.082831,25,269.490696
-0.076916,25,270.731322
-0.164287,25,272.052318
-0.295504,25,273.334318
-0.291834,25,274.800318
-0.106671,25,276.126318
-0.273766,25,277.448321
-0.30559,25,278.683318
-0.163635,25,280.026318
-0.311784,25,281.256318
-0.111536,25,282.519318
-0.189846,25,283.807318
-0.11226,25,285.130352
-0.339497,25,286.365322
-0.132016,25,287.659352
-0.345747,25,288.873318
-0.245948,25,290.254318
-0.108089,25,291.665319
-0.1465,25,293.053318
-0.314496,25,294.320417
-0.102045,25,295.703351
-0.276621,25,296.996404
-0.17357,25,298.219348
-0.19105,25,299.599348
-0.24798,25,300.890347
-0.222591,25,302.272348
-0.19754,25,303.56535
-0.127456,25,304.92835
-0.152266,25,307.776974
-0.308672,25,309.161962
-0.118548,25,310.544962
-0.111072,25,311.92196
-0.227071,25,313.235429
-0.103113,25,315.643429
-0.116509,25,316.876429
-0.361331,25,318.166436
-0.166712,25,319.466394
-0.132704,25,320.715428
-0.336537,25,321.946405
-0.127211,25,323.251206
-0.061371,25,324.500517
-0.367006,25,325.803311
-0.159642,25,327.027345
-0.400272,25,328.333348
-0.043042,25,329.567345
-0.153135,25,330.86431
-0.231106,25,332.109344
-0.042749,25,333.433355
-0.251421,25,334.666341
-0.162405,25,335.966342
-0.063705,25,337.198344
-0.077507,25,338.415328
-0.065058,25,339.725347
-0.35103,25,340.963344
-0.082395,25,342.235345
-0.132359,25,343.464348
-0.145769,25,344.756347
-0.120666,25,345.980345
-0.08082,25,347.269344
-0.148452,25,348.504344
-0.115452,25,349.791321
-0.141064,25,351.032344
-0.068765,25,352.329345
-0.415736,25,353.621327
-0.116623,25,354.92231
-0.124094,25,356.13531
-0.194038,25,357.416344
-0.083422,25,358.628318
-0.123269,25,359.931311
-0.190989,25,361.143348
-0.205825,25,362.346344
-0.109346,25,363.626344
-0.090989,25,364.861326
-0.094139,25,366.159311
-0.089224,25,367.478342
-0.245282,25,368.805326
-0.106501,25,370.043313
-0.137876,25,371.338572
-0.090675,25,372.610585
-0.289656,25,373.9386
-0.314509,25,375.189601
-0.441793,25,376.504605
-0.103851,25,377.797571
-0.346207,25,379.014601
-0.344739,25,380.247605
-0.057195,25,381.559605
-0.298501,25,382.893571
-0.125441,25,384.134605
-0.222817,25,385.385607
-0.05787,25,386.702568
-0.080687,25,387.967606
-0.177443,25,389.266596
-0.088299,25,390.604595
-0.288786,25,391.918605
-0.296974,25,393.164572
-0.336882,25,394.488622
-0.060264,25,395.740608
-0.162613,25,397.069581
-0.254488,25,398.322384
-0.360863,25,399.63737
-0.33006,25,400.884783
-0.335468,25,402.144784
-0.114857,25,403.472783
-0.410335,25,404.725984
-0.17465,25,406.078017
-0.198363,25,407.419408
-0.118588,25,408.930901
-0.215411,25,410.337895
-0.234552,25,411.817866
-0.306973,25,413.334868
-0.081595,25,414.638618
-0.04983,25,415.87658
-0.087595,25,417.211584
-0.131648,25,418.449547
-0.117029,25,419.709547
-0.092451,25,422.697583
-0.125758,25,424.548545
-0.1401,25,425.839574
-0.070402,25,427.363547
-0.067943,25,428.833575
-0.075686,25,430.20758
-0.084775,25,431.62958
-0.076894,25,432.865584
-0.087157,25,434.135573
-0.173558,25,435.365581
-0.166832,25,436.661546
-0.178889,25,437.887547
-0.211395,25,439.224581
-0.139371,25,440.543548
-0.201717,25,441.849582
-0.223034,25,443.165566
-0.120397,25,444.48955
-0.07289,25,445.780548
-0.087394,25,447.02658
-0.117146,25,448.252578
-0.172586,25,449.53756
-0.275244,25,450.915579
-0.051433,25,452.189588
-0.029866,25,453.438575
-0.093588,25,454.783548
-0.108884,25,456.108546
-0.146549,25,457.589575
-0.191773,25,458.862548
-0.238828,25,460.173589
-0.294139,25,461.424481
-0.237781,25,462.759497
-0.141184,25,464.121462
-0.36642,25,465.642464
-0.19819,25,466.944496
-0.277879,25,468.271485
-0.082898,25,469.549497
-0.198844,25,470.811463
-0.170127,25,472.230463
-0.115276,25,473.526497
-0.161309,25,474.825472
-0.154812,25,476.153496
