#{"t_start": 1619735014.7641199, "env_id": "seir-v0"}
r,l,t
-0.15737,25,2.159822
-0.202316,25,4.832043
-0.196895,25,7.128123
-0.27155,25,9.517068
-0.380899,25,11.990616
-0.395086,25,14.355834
-0.189409,25,16.360793
-0.168086,25,18.688899
-0.237908,25,21.157673
-0.169775,25,23.628534
-0.226897,25,26.236985
-0.155529,25,28.352577
-0.167295,25,30.786353
-0.194729,25,33.438963
-0.242318,25,35.816438
-0.229796,25,38.32971
-0.228269,25,40.78451
-0.212116,25,43.501699
-0.253394,25,45.84501
-0.349189,25,48.17036
-0.4694,25,50.275336
-0.099896,25,52.538094
-0.162762,25,54.468316
-0.225417,25,55.939518
-0.221259,25,57.767244
-0.427207,25,60.293357
-0.106277,25,62.601476
-0.344644,25,64.837824
-0.226355,25,66.92294
-0.213427,25,69.373183
-0.194744,25,71.826779
-0.444171,25,73.395902
-0.172644,25,75.48418
-0.21034,25,77.455748
-0.211037,25,79.409064
-0.288849,25,81.689767
-0.173805,25,84.048347
-0.199911,25,86.719532
-0.123604,25,89.478471
-0.210148,25,91.780956
-0.194281,25,94.042612
-0.525625,25,96.532818
-0.212729,25,98.752339
-0.429371,25,101.445625
-0.538163,25,103.447107
-0.213051,25,105.38683
-0.235161,25,108.092478
-0.266163,25,109.94966
-0.33984,25,112.303146
-0.356054,25,115.054842
-0.307572,25,116.836786
-0.304378,25,118.238427
-0.256123,25,119.706122
-0.229029,25,121.845126
-0.215986,25,124.35235
-0.461887,25,127.220456
-0.311281,25,129.689151
-0.410936,25,132.164335
-0.285853,25,134.047623
-0.319019,25,136.439297
-0.206416,25,139.136769
-0.166852,25,141.617634
-0.404134,25,144.048645
-0.197508,25,146.516584
-0.121594,25,148.784076
-0.449827,25,150.454846
-0.148774,25,151.759216
-0.223034,25,153.172601
-0.429679,25,154.48503
-0.235524,25,155.948258
-0.282854,25,157.359551
-0.224481,25,158.856332
-0.187305,25,160.261905
-0.561492,25,161.702793
-0.236278,25,163.841041
-0.444807,25,166.101798
-0.168138,25,168.584629
-0.109007,25,170.789332
-0.281907,25,173.199086
-0.410348,25,174.94555
-0.282646,25,177.595747
-0.207819,25,184.392385
-0.286133,25,187.093219
-0.350681,25,189.564487
-0.230665,25,192.408023
-0.382791,25,195.173652
-0.09242,25,197.611184
-0.1858,25,200.408061
-0.210098,25,202.954959
-0.193054,25,205.517466
-0.323863,25,208.064358
-0.120109,25,210.736233
-0.236694,25,213.314375
-0.188179,25,216.001839
-0.136696,25,218.517434
-0.369045,25,221.189351
-0.163587,25,223.767467
-0.14806,25,226.220964
-0.182856,25,227.98626
-0.271042,25,230.079958
-0.220182,25,232.118977
-0.223797,25,234.548752
-0.320688,25,237.017525
-0.402064,25,239.329968
-0.457724,25,241.736277
-0.121212,25,244.43941
-0.157952,25,246.923792
-0.165133,25,249.103979
-0.09323,25,251.597593
-0.368311,25,253.295825
-0.228055,25,255.672452
-0.13255,25,258.449826
-0.333422,25,260.451788
-0.209034,25,261.955206
-0.191195,25,263.424943
-0.201843,25,264.992776
-0.142323,25,267.06479
-0.132215,25,269.69767
-0.159143,25,272.264282
-0.145488,25,274.407555
-0.218913,25,276.814473
-0.369406,25,279.298848
-0.098278,25,282.142923
-0.180861,25,284.544076
-0.258912,25,286.001952
-0.083791,25,287.656302
-0.225921,25,289.075157
-0.189836,25,290.432976
-0.057937,25,292.173838
-0.119811,25,294.672844
-0.233127,25,297.00211
-0.198519,25,299.238869
-0.164118,25,301.658296
-0.249034,25,304.218384
-0.21357,25,306.751972
-0.241456,25,308.599978
-0.454872,25,311.025773
-0.160088,25,313.495432
-0.17848,25,315.906928
-0.296511,25,318.51583
-0.187246,25,320.902697
-0.312268,25,323.067454
-0.178478,25,325.174522
-0.068401,25,327.31709
-0.144573,25,329.531487
-0.287163,25,331.567042
-0.137969,25,333.236462
-0.110576,25,335.453117
-0.098603,25,337.794511
-0.127543,25,340.330162
-0.208259,25,343.173962
-0.270787,25,345.377146
-0.523153,25,347.970889
-0.12437,25,350.173948
-0.203634,25,352.486489
-0.459888,25,355.128928
-0.155296,25,357.549003
-0.259847,25,360.123596
-0.264809,25,362.845992
-0.190609,25,365.236651
-0.076157,25,368.094827
-0.335372,25,370.408381
-0.13573,25,372.843513
-0.20706,25,380.440042
-0.25548,25,382.687516
-0.141201,25,384.721673
-0.092417,25,386.768035
-0.264281,25,388.892029
-0.069728,25,390.844884
-0.243006,25,392.98469
-0.10731,25,394.970982
-0.207924,25,396.954764
-0.096058,25,399.252183
-0.102837,25,401.392844
-0.108595,25,403.792554
-0.293333,25,405.787249
-0.161812,25,407.72744
-0.115417,25,409.943907
-0.113149,25,412.008832
-0.05981,25,413.983344
-0.125622,25,415.757293
-0.560034,25,417.857271
-0.093537,25,420.501191
-0.096086,25,422.65644
-0.46712,25,424.674162
-0.095159,25,426.857934
-0.324361,25,428.84769
-0.110855,25,430.362185
-0.141591,25,432.693692
-0.133962,25,434.39225
-0.103479,25,436.533569
-0.098795,25,439.064774
-0.161566,25,441.475403
-0.284983,25,443.329185
-0.145822,25,445.493205
-0.159205,25,448.203508
-0.526629,25,450.807249
-0.064549,25,453.224869
-0.116569,25,455.34862
-0.303012,25,457.861658
-0.11733,25,460.504729
-0.446023,25,463.003134
-0.12169,25,465.549191
-0.062592,25,467.690044
-0.33395,25,469.637437
-0.111307,25,471.564804
-0.298192,25,474.257585
-0.128579,25,476.838625
-0.128659,25,479.136641
-0.066066,25,480.985332
-0.088351,25,482.992308
-0.386385,25,484.849843
-0.157056,25,486.732815
-0.148084,25,488.738304
-0.193441,25,490.334357
-0.153741,25,492.439879
-0.065716,25,494.689919
-0.095357,25,497.674237
-0.054836,25,500.526484
-0.381864,25,503.157945
-0.165868,25,505.152251
-0.289225,25,507.389404
-0.042092,25,509.705542
-0.132842,25,511.830592
-0.171324,25,514.173123
-0.079181,25,516.76808
-0.187106,25,519.314915
-0.100468,25,521.67915
-0.200613,25,523.635116
-0.041361,25,525.532334
-0.06177,25,528.141021
-0.175944,25,531.048223
-0.105973,25,533.377507
-0.063694,25,535.06291
-0.061277,25,537.705621
-0.413811,25,539.31068
-0.107207,25,541.346262
-0.071394,25,543.816022
-0.134359,25,545.611138
-0.44012,25,547.955612
-0.104746,25,550.033847
-0.105585,25,552.6431
-0.245983,25,555.330601
-0.110267,25,557.844986
-0.132627,25,560.393485
-0.093017,25,567.989607
-0.050494,25,570.268128
-0.049845,25,573.018349
-0.211609,25,575.3698
-0.11195,25,577.751138
-0.057703,25,579.377586
-0.325093,25,582.065024
-0.096332,25,584.61198
-0.229738,25,586.861961
-0.15474,25,588.639553
-0.103109,25,590.014339
-0.185408,25,592.514624
-0.193615,25,593.885107
-0.351135,25,595.34636
-0.30861,25,598.071967
-0.390513,25,600.068743
-0.040625,25,602.151639
-0.172336,25,604.812018
-0.110834,25,607.279857
-0.228549,25,609.908008
-0.159939,25,612.619924
-0.062544,25,615.292793
-0.224344,25,618.054108
-0.36418,25,620.713759
-0.233259,25,622.855283
-0.321471,25,624.229234
-0.055413,25,626.68422
-0.045194,25,628.705856
-0.39937,25,631.36237
-0.182693,25,633.824887
-0.072335,25,636.408972
-0.070478,25,638.790897
-0.071715,25,641.158894
-0.221926,25,642.99625
-0.040768,25,644.393075
-0.195654,25,646.88241
-0.067386,25,649.112425
-0.120641,25,651.159338
-0.077835,25,653.907032
-0.244014,25,656.43022
-0.211368,25,659.025082
-0.132877,25,661.577278
-0.530559,25,664.302714
-0.085886,25,666.156578
-0.205083,25,668.057855
-0.197467,25,669.665876
-0.23298,25,671.287522
-0.094021,25,672.792079
-0.09119,25,674.283792
-0.063643,25,675.661381
-0.053595,25,677.140986
-0.040665,25,678.721509
-0.287644,25,680.81432
-0.048445,25,683.352165
-0.338092,25,685.643531
-0.085255,25,688.095284
-0.306188,25,690.221717
-0.134387,25,692.596568
-0.056437,25,694.814257
-0.469576,25,697.494803
-0.385571,25,699.939855
-0.081027,25,702.69334
-0.361684,25,705.37844
-0.02617,25,707.768772
-0.041868,25,709.983407
-0.063207,25,712.612573
-0.057483,25,715.223085
-0.115784,25,717.682183
-0.162758,25,719.149382
-0.348117,25,721.374374
-0.213144,25,723.444619
-0.072288,25,726.057966
-0.041368,25,728.531182
-0.192367,25,730.473397
-0.137463,25,733.191754
-0.068398,25,735.619604
-0.125889,25,737.499431
-0.078946,25,739.446102
-0.034869,25,741.381644
-0.146206,25,743.762998
-0.070759,25,746.116037
-0.102386,25,748.11709
-0.361312,25,755.86231
-0.226462,25,758.702337
-0.314596,25,761.377931
-0.133881,25,764.110765
-0.023788,25,766.174803
-0.199997,25,768.064491
-0.041666,25,770.225037
-0.03209,25,772.518874
-0.044867,25,774.530994
-0.038673,25,776.893367
-0.318285,25,779.38236
-0.041742,25,781.937885
-0.01998,25,784.456117
-0.148151,25,786.472141
-0.189882,25,789.212854
-0.021086,25,791.8936
-0.078168,25,794.221762
-0.048803,25,796.581412
-0.216042,25,798.766038
-0.085107,25,801.049869
-0.117695,25,803.643676
-0.043804,25,806.096746
-0.207248,25,807.99059
-0.119697,25,810.821556
-0.241214,25,813.10956
-0.150229,25,815.440505
-0.127085,25,817.831152
-0.11057,25,820.675229
-0.313673,25,823.298819
-0.059815,25,825.906596
-0.116781,25,828.268848
-0.146558,25,830.971852
-0.124117,25,833.628038
-0.055844,25,836.25339
-0.169379,25,838.743795
-0.368733,25,841.471852
-0.030271,25,844.284378
-0.306776,25,846.628132
-0.096663,25,849.176455
-0.094557,25,851.614027
-0.08647,25,854.16639
-0.25565,25,856.361979
-0.048402,25,858.393751
-0.0642,25,860.644098
-0.11799,25,863.018739
-0.092045,25,865.03443
-0.038392,25,867.298031
-0.039842,25,870.154751
-0.194522,25,872.518795
-0.098335,25,875.08132
-0.03527,25,877.588888
-0.061722,25,879.620375
-0.204314,25,882.253197
-0.135099,25,884.892814
-0.178849,25,887.303277
-0.13778,25,889.037491
