#{"t_start": 1620205361.0180395, "env_id": "seir-v0"}
r,l,t
-0.093751,25,1.62678
-0.108382,25,3.316886
-0.106816,25,4.74541
-0.237497,25,6.243266
-0.323843,25,7.746123
-0.348421,25,9.175164
-0.113821,25,10.682642
-0.099546,25,12.107893
-0.133189,25,13.603039
-0.098967,25,15.056527
-0.163805,25,16.623627
-0.082803,25,18.05342
-0.084335,25,19.572835
-0.098265,25,21.017416
-0.240988,25,22.554749
-0.11671,25,24.008797
-0.174127,25,25.388129
-0.149759,25,26.907837
-0.142512,25,28.387283
-0.360834,25,29.947523
-0.495635,25,31.414969
-0.051092,25,32.962242
-0.089615,25,34.496649
-0.122196,25,36.088079
-0.122314,25,37.611784
-0.343121,25,39.219764
-0.053939,25,40.666176
-0.26701,25,42.186902
-0.174407,25,43.718743
-0.157169,25,45.150557
-0.140752,25,46.649411
-0.425192,25,48.164756
-0.116947,25,49.768104
-0.121911,25,51.457877
-0.111516,25,53.185707
-0.184123,25,54.752465
-0.093016,25,56.354859
-0.130654,25,57.883606
-0.068547,25,59.408778
-0.138642,25,60.95349
-0.097667,25,62.459867
-0.610238,25,64.003147
-0.119434,25,65.437804
-0.430939,25,66.939134
-0.595813,25,68.446096
-0.156669,25,70.142221
-0.118202,25,71.76516
-0.204835,25,73.455158
-0.311564,25,75.114309
-0.282223,25,76.85259
-0.274203,25,78.52216
-0.255789,25,80.268796
-0.151813,25,82.011686
-0.166648,25,83.782524
-0.171906,25,85.588728
-0.51393,25,87.317906
-0.216863,25,89.126803
-0.406359,25,90.860166
-0.168805,25,92.671398
-0.306451,25,94.316045
-0.147822,25,96.12562
-0.083744,25,97.85088
-0.360485,25,99.645693
-0.130282,25,101.456439
-0.063036,25,103.177549
-0.429902,25,105.031682
-0.079459,25,106.816617
-0.119019,25,108.677918
-0.43135,25,110.470417
-0.146996,25,112.279803
-0.215765,25,113.999338
-0.123779,25,115.796566
-0.12234,25,117.399778
-0.575959,25,118.949442
-0.230104,25,120.432079
-0.400561,25,122.017579
-0.096784,25,123.616421
-0.054748,25,125.181636
-0.242814,25,126.797953
-0.411237,25,128.387399
-0.181515,25,129.983022
-0.124211,25,135.713638
-0.272895,25,137.318304
-0.342577,25,138.817131
-0.214126,25,140.372311
-0.356761,25,141.864607
-0.046787,25,143.400302
-0.140151,25,144.90348
-0.132913,25,146.330501
-0.144161,25,147.828731
-0.239752,25,149.249541
-0.077948,25,150.74912
-0.208411,25,152.169422
-0.129167,25,153.710033
-0.069018,25,155.188294
-0.368169,25,156.741678
-0.121858,25,158.216612
-0.078506,25,159.851885
-0.153459,25,161.434994
-0.312906,25,163.085656
-0.221043,25,164.66955
-0.153261,25,166.334419
-0.294854,25,167.995466
-0.407584,25,169.578941
-0.448905,25,171.249695
-0.085176,25,172.837475
-0.136397,25,174.495214
-0.091031,25,176.07952
-0.067363,25,177.740172
-0.375006,25,179.322891
-0.148363,25,181.041135
-0.066321,25,182.663194
-0.357272,25,184.32292
-0.134326,25,185.908753
-0.119033,25,187.55101
-0.134512,25,189.151034
-0.110493,25,190.673068
-0.077198,25,192.270991
-0.11027,25,193.716022
-0.117198,25,195.215709
-0.117328,25,196.659332
-0.395623,25,198.169849
-0.06026,25,199.608156
-0.158268,25,201.102136
-0.236589,25,202.59671
